Date,Open,High,Low,Close,Adj Close,Volume
2012-08-24,1130.599976,1134.699951,1130.250000,1130.699951,1130.699951,0
2012-08-27,1134.300049,1136.699951,1111.400024,1112.199951,1112.199951,0
2012-08-28,1135.699951,1137.800049,1133.050049,1134.199951,1134.199951,0
2012-08-29,1134.099976,1134.599976,1131.349976,1133.699951,1133.699951,0
2012-08-30,1134.000000,1135.099976,1131.599976,1134.000000,1134.000000,0
2012-08-31,1133.800049,1135.699951,1131.300049,1133.599976,1133.599976,0
2012-09-03,1132.699951,1133.849976,1129.579956,1132.300049,1132.300049,0
2012-09-04,1130.500000,1133.000000,1128.750000,1130.500000,1130.500000,0
2012-09-05,1135.500000,1136.099976,1132.349976,1132.400024,1132.400024,0
2012-09-06,1134.099976,1136.000000,1131.750000,1135.300049,1135.300049,0
2012-09-07,1132.150024,1132.800049,1127.699951,1133.000000,1133.000000,0
2012-09-10,1097.699951,1131.500000,1097.099976,1097.599976,1097.599976,0
2012-09-11,1127.900024,1130.199951,1125.599976,1127.900024,1127.900024,0
2012-09-12,1127.400024,1127.400024,1123.599976,1127.500000,1127.500000,0
2012-09-13,1126.000000,1128.699951,1124.099976,1126.000000,1126.000000,0
2012-09-14,1127.900024,1128.000000,1114.300049,1127.900024,1127.900024,0
2012-09-17,1116.900024,1117.599976,1079.900024,1116.900024,1116.900024,0
2012-09-18,1116.900024,1118.300049,1114.650024,1115.400024,1115.400024,0
2012-09-19,1118.500000,1118.599976,1113.000000,1117.900024,1117.900024,0
2012-09-20,1113.550049,1122.900024,1113.150024,1114.800049,1114.800049,0
2012-09-21,1117.000000,1121.000000,1116.050049,1117.800049,1117.800049,0
2012-09-24,1119.000000,1122.699951,1095.099976,1119.199951,1119.199951,0
2012-09-25,1119.500000,1119.500000,1115.800049,1119.500000,1119.500000,0
2012-09-26,1118.150024,1121.800049,1117.400024,1117.199951,1117.199951,0
2012-09-27,1117.900024,1120.500000,1114.250000,1118.400024,1118.400024,0
2012-09-28,1112.500000,1115.000000,1108.800049,1115.400024,1115.400024,0
2012-10-01,1099.599976,1133.849976,1097.800049,1099.699951,1099.699951,0
2012-10-02,1112.500000,1113.800049,1109.349976,1111.300049,1111.300049,0
2012-10-03,1112.099976,1113.599976,1111.479980,1112.099976,1112.099976,0
